image_id,image_url,label,label_numeric,category,gender,age_group,source,fake_method,image_quality,resolution,confidence_score,detection_difficulty,dataset_split,date_collected,version,year
3916,https://api.dicebear.com/7.x/personas/jpg?seed=user858&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,Medium,1024x1024,0.89,Hard,train,2026-03-29,v2.0,2026
3917,https://api.dicebear.com/7.x/personas/jpg?seed=user859&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.85,Hard,train,2026-03-19,v2.0,2026
3918,https://api.dicebear.com/7.x/personas/jpg?seed=user860&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.93,Hard,test,2026-03-05,v2.0,2026
3919,https://api.dicebear.com/7.x/personas/jpg?seed=user861&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,Medium,1024x1024,0.97,Medium,train,2026-01-24,v2.0,2026
3920,https://api.dicebear.com/7.x/personas/jpg?seed=user862&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.93,Medium,train,2026-04-16,v2.0,2026
3921,https://api.dicebear.com/7.x/personas/jpg?seed=user863&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.84,Hard,train,2026-02-21,v2.0,2026
3922,https://api.dicebear.com/7.x/personas/jpg?seed=user864&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.81,Medium,train,2026-03-07,v2.0,2026
3923,https://api.dicebear.com/7.x/personas/jpg?seed=user865&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.91,Hard,train,2026-04-17,v2.0,2026
3924,https://api.dicebear.com/7.x/personas/jpg?seed=user866&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.92,Medium,train,2026-01-28,v2.0,2026
3925,https://api.dicebear.com/7.x/personas/jpg?seed=user867&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.93,Medium,train,2026-03-15,v2.0,2026
3926,https://api.dicebear.com/7.x/personas/jpg?seed=user868&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,Medium,1024x1024,0.93,Hard,train,2026-03-19,v2.0,2026
3927,https://api.dicebear.com/7.x/personas/jpg?seed=user869&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,Medium,1024x1024,0.89,Hard,train,2026-04-03,v2.0,2026
3928,https://api.dicebear.com/7.x/personas/jpg?seed=user870&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.97,Medium,test,2026-01-01,v2.0,2026
3929,https://api.dicebear.com/7.x/personas/jpg?seed=user871&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.87,Hard,train,2026-01-21,v2.0,2026
3930,https://api.dicebear.com/7.x/personas/jpg?seed=user872&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.97,Medium,train,2026-01-01,v2.0,2026
3931,https://api.dicebear.com/7.x/personas/jpg?seed=user873&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.98,Hard,val,2026-03-06,v2.0,2026
3932,https://api.dicebear.com/7.x/personas/jpg?seed=user874&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.89,Hard,train,2026-04-22,v2.0,2026
3933,https://api.dicebear.com/7.x/personas/jpg?seed=user875&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,Medium,1024x1024,0.91,Hard,test,2026-04-08,v2.0,2026
3934,https://api.dicebear.com/7.x/personas/jpg?seed=user876&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.85,Hard,train,2026-04-21,v2.0,2026
3935,https://api.dicebear.com/7.x/personas/jpg?seed=user877&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,Medium,1024x1024,0.81,Hard,train,2026-02-05,v2.0,2026
3936,https://api.dicebear.com/7.x/personas/jpg?seed=user878&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,Medium,1024x1024,0.93,Hard,test,2026-04-14,v2.0,2026
3937,https://api.dicebear.com/7.x/personas/jpg?seed=user879&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.88,Medium,test,2026-04-21,v2.0,2026
3938,https://api.dicebear.com/7.x/personas/jpg?seed=user880&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.98,Hard,test,2026-03-29,v2.0,2026
3939,https://api.dicebear.com/7.x/personas/jpg?seed=user881&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.84,Medium,train,2026-03-11,v2.0,2026
3940,https://api.dicebear.com/7.x/personas/jpg?seed=user882&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,Medium,1024x1024,0.81,Medium,train,2026-04-28,v2.0,2026
3941,https://api.dicebear.com/7.x/personas/jpg?seed=user883&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,Medium,1024x1024,0.94,Hard,train,2026-03-18,v2.0,2026
3942,https://api.dicebear.com/7.x/personas/jpg?seed=user884&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.96,Hard,train,2026-03-15,v2.0,2026
3943,https://api.dicebear.com/7.x/personas/jpg?seed=user885&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,Medium,1024x1024,0.87,Hard,train,2026-04-16,v2.0,2026
3944,https://api.dicebear.com/7.x/personas/jpg?seed=user886&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.95,Hard,test,2026-03-28,v2.0,2026
3945,https://api.dicebear.com/7.x/personas/jpg?seed=user887&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.89,Hard,train,2026-01-11,v2.0,2026
3946,https://api.dicebear.com/7.x/personas/jpg?seed=user888&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.94,Medium,test,2026-04-06,v2.0,2026
3947,https://api.dicebear.com/7.x/personas/jpg?seed=user889&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.83,Medium,test,2026-02-06,v2.0,2026
3948,https://api.dicebear.com/7.x/personas/jpg?seed=user890&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,Medium,1024x1024,0.93,Medium,train,2026-01-02,v2.0,2026
3949,https://api.dicebear.com/7.x/personas/jpg?seed=user891&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.81,Hard,train,2026-01-17,v2.0,2026
3950,https://api.dicebear.com/7.x/personas/jpg?seed=user892&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.86,Hard,train,2026-01-30,v2.0,2026
3951,https://api.dicebear.com/7.x/personas/jpg?seed=user893&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,Medium,1024x1024,0.95,Medium,train,2026-01-04,v2.0,2026
3952,https://api.dicebear.com/7.x/personas/jpg?seed=user894&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.84,Hard,train,2026-01-10,v2.0,2026
3953,https://api.dicebear.com/7.x/personas/jpg?seed=user895&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,Medium,1024x1024,0.93,Hard,train,2026-05-01,v2.0,2026
3954,https://api.dicebear.com/7.x/personas/jpg?seed=user896&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.96,Hard,train,2026-03-11,v2.0,2026
3955,https://api.dicebear.com/7.x/personas/jpg?seed=user897&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,Medium,1024x1024,0.86,Hard,train,2026-03-14,v2.0,2026
3956,https://api.dicebear.com/7.x/personas/jpg?seed=user898&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.94,Hard,train,2026-03-18,v2.0,2026
3957,https://api.dicebear.com/7.x/personas/jpg?seed=user899&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.94,Medium,train,2026-02-11,v2.0,2026
3958,https://api.dicebear.com/7.x/personas/jpg?seed=user900&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,Medium,1024x1024,0.96,Hard,train,2026-02-13,v2.0,2026
3959,https://api.dicebear.com/7.x/personas/jpg?seed=user901&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.87,Hard,train,2026-01-12,v2.0,2026
3960,https://api.dicebear.com/7.x/personas/jpg?seed=user902&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.96,Hard,test,2026-01-04,v2.0,2026
3961,https://api.dicebear.com/7.x/personas/jpg?seed=user903&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.96,Medium,train,2026-04-18,v2.0,2026
3962,https://api.dicebear.com/7.x/personas/jpg?seed=user904&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.92,Hard,train,2026-02-11,v2.0,2026
3963,https://api.dicebear.com/7.x/personas/jpg?seed=user905&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.83,Medium,val,2026-03-17,v2.0,2026
3964,https://api.dicebear.com/7.x/personas/jpg?seed=user906&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.97,Hard,train,2026-02-02,v2.0,2026
3965,https://api.dicebear.com/7.x/personas/jpg?seed=user907&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.97,Medium,train,2026-02-25,v2.0,2026
3966,https://api.dicebear.com/7.x/personas/jpg?seed=user908&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.95,Hard,test,2026-04-23,v2.0,2026
3967,https://api.dicebear.com/7.x/personas/jpg?seed=user909&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.9,Medium,train,2026-04-26,v2.0,2026
3968,https://api.dicebear.com/7.x/personas/jpg?seed=user910&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,Medium,1024x1024,0.81,Hard,test,2026-01-15,v2.0,2026
3969,https://api.dicebear.com/7.x/personas/jpg?seed=user911&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.91,Hard,test,2026-02-07,v2.0,2026
3970,https://api.dicebear.com/7.x/personas/jpg?seed=user912&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.97,Medium,val,2026-02-02,v2.0,2026
3971,https://api.dicebear.com/7.x/personas/jpg?seed=user913&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.98,Medium,train,2026-03-30,v2.0,2026
3972,https://api.dicebear.com/7.x/personas/jpg?seed=user914&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.88,Hard,test,2026-03-28,v2.0,2026
3973,https://api.dicebear.com/7.x/personas/jpg?seed=user915&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,Medium,1024x1024,0.88,Hard,train,2026-03-21,v2.0,2026
3974,https://api.dicebear.com/7.x/personas/jpg?seed=user916&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.85,Hard,val,2026-02-23,v2.0,2026
3975,https://api.dicebear.com/7.x/personas/jpg?seed=user917&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,Medium,1024x1024,0.95,Hard,train,2026-02-21,v2.0,2026
3976,https://api.dicebear.com/7.x/personas/jpg?seed=user918&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.98,Hard,train,2026-03-08,v2.0,2026
3977,https://api.dicebear.com/7.x/personas/jpg?seed=user919&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,Medium,1024x1024,0.86,Hard,train,2026-02-09,v2.0,2026
3978,https://api.dicebear.com/7.x/personas/jpg?seed=user920&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.83,Hard,train,2026-03-21,v2.0,2026
3979,https://api.dicebear.com/7.x/personas/jpg?seed=user921&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.97,Hard,train,2026-03-05,v2.0,2026
3980,https://api.dicebear.com/7.x/personas/jpg?seed=user922&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.82,Medium,train,2026-03-24,v2.0,2026
3981,https://api.dicebear.com/7.x/personas/jpg?seed=user923&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.95,Hard,train,2026-01-13,v2.0,2026
3982,https://api.dicebear.com/7.x/personas/jpg?seed=user924&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.97,Hard,train,2026-03-09,v2.0,2026
3983,https://api.dicebear.com/7.x/personas/jpg?seed=user925&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,Medium,1024x1024,0.92,Hard,train,2026-01-28,v2.0,2026
3984,https://api.dicebear.com/7.x/personas/jpg?seed=user926&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.82,Hard,train,2026-01-05,v2.0,2026
3985,https://api.dicebear.com/7.x/personas/jpg?seed=user927&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,Medium,1024x1024,0.89,Medium,train,2026-01-19,v2.0,2026
3986,https://api.dicebear.com/7.x/personas/jpg?seed=user928&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.81,Hard,train,2026-04-24,v2.0,2026
3987,https://api.dicebear.com/7.x/personas/jpg?seed=user929&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.85,Hard,train,2026-03-05,v2.0,2026
3988,https://api.dicebear.com/7.x/personas/jpg?seed=user930&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.88,Medium,train,2026-03-16,v2.0,2026
3989,https://api.dicebear.com/7.x/personas/jpg?seed=user931&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,Medium,1024x1024,0.89,Hard,test,2026-04-02,v2.0,2026
3990,https://api.dicebear.com/7.x/personas/jpg?seed=user932&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.86,Hard,train,2026-04-21,v2.0,2026
3991,https://api.dicebear.com/7.x/personas/jpg?seed=user933&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,Medium,1024x1024,0.87,Hard,train,2026-04-02,v2.0,2026
3992,https://api.dicebear.com/7.x/personas/jpg?seed=user934&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.97,Hard,test,2026-02-11,v2.0,2026
3993,https://api.dicebear.com/7.x/personas/jpg?seed=user935&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.86,Hard,train,2026-04-09,v2.0,2026
3994,https://api.dicebear.com/7.x/personas/jpg?seed=user936&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.83,Medium,val,2026-02-13,v2.0,2026
3995,https://api.dicebear.com/7.x/personas/jpg?seed=user937&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.84,Medium,train,2026-04-18,v2.0,2026
3996,https://api.dicebear.com/7.x/personas/jpg?seed=user938&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.93,Hard,train,2026-04-30,v2.0,2026
3997,https://api.dicebear.com/7.x/personas/jpg?seed=user939&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,Medium,1024x1024,0.84,Medium,train,2026-02-01,v2.0,2026
3998,https://api.dicebear.com/7.x/personas/jpg?seed=user940&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.9,Medium,train,2026-03-11,v2.0,2026
3999,https://api.dicebear.com/7.x/personas/jpg?seed=user941&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.92,Medium,train,2026-02-21,v2.0,2026
4000,https://api.dicebear.com/7.x/personas/jpg?seed=user942&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.96,Medium,test,2026-04-12,v2.0,2026
4001,https://api.dicebear.com/7.x/personas/jpg?seed=user943&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.88,Hard,train,2026-02-03,v2.0,2026
4002,https://api.dicebear.com/7.x/personas/jpg?seed=user944&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.92,Hard,train,2026-03-17,v2.0,2026
4003,https://api.dicebear.com/7.x/personas/jpg?seed=user945&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.83,Hard,val,2026-01-30,v2.0,2026
4004,https://api.dicebear.com/7.x/personas/jpg?seed=user946&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.97,Hard,train,2026-01-19,v2.0,2026
4005,https://api.dicebear.com/7.x/personas/jpg?seed=user947&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.89,Hard,train,2026-01-24,v2.0,2026
4006,https://api.dicebear.com/7.x/personas/jpg?seed=user948&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.9,Hard,train,2026-01-30,v2.0,2026
4007,https://api.dicebear.com/7.x/personas/jpg?seed=user949&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.83,Hard,train,2026-03-29,v2.0,2026
4008,https://api.dicebear.com/7.x/personas/jpg?seed=user950&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.92,Hard,train,2026-02-06,v2.0,2026
4009,https://api.dicebear.com/7.x/personas/jpg?seed=user951&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.91,Medium,train,2026-03-04,v2.0,2026
4010,https://api.dicebear.com/7.x/personas/jpg?seed=user952&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,Medium,1024x1024,0.93,Hard,train,2026-03-13,v2.0,2026
4011,https://api.dicebear.com/7.x/personas/jpg?seed=user953&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.96,Hard,train,2026-02-16,v2.0,2026
4012,https://api.dicebear.com/7.x/personas/jpg?seed=user954&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,Medium,1024x1024,0.97,Hard,train,2026-02-07,v2.0,2026
4013,https://api.dicebear.com/7.x/personas/jpg?seed=user955&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.89,Medium,train,2026-01-29,v2.0,2026
4014,https://api.dicebear.com/7.x/personas/jpg?seed=user956&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,Medium,1024x1024,0.88,Medium,train,2026-01-02,v2.0,2026
4015,https://api.dicebear.com/7.x/personas/jpg?seed=user957&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,Medium,1024x1024,0.85,Hard,train,2026-04-24,v2.0,2026
4016,https://api.dicebear.com/7.x/personas/jpg?seed=user958&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.85,Hard,test,2026-01-30,v2.0,2026
4017,https://api.dicebear.com/7.x/personas/jpg?seed=user959&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.97,Medium,train,2026-04-15,v2.0,2026
4018,https://api.dicebear.com/7.x/personas/jpg?seed=user960&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.85,Medium,test,2026-04-08,v2.0,2026
4019,https://api.dicebear.com/7.x/personas/jpg?seed=user961&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.89,Hard,train,2026-01-27,v2.0,2026
4020,https://api.dicebear.com/7.x/personas/jpg?seed=user962&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.87,Medium,train,2026-03-05,v2.0,2026
4021,https://api.dicebear.com/7.x/personas/jpg?seed=user963&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,Medium,1024x1024,0.94,Medium,train,2026-02-22,v2.0,2026
4022,https://api.dicebear.com/7.x/personas/jpg?seed=user964&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.83,Hard,test,2026-01-02,v2.0,2026
4023,https://api.dicebear.com/7.x/personas/jpg?seed=user965&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,Medium,1024x1024,0.89,Hard,train,2026-03-09,v2.0,2026
4024,https://api.dicebear.com/7.x/personas/jpg?seed=user966&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.97,Hard,test,2026-03-07,v2.0,2026
4025,https://api.dicebear.com/7.x/personas/jpg?seed=user967&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.84,Medium,train,2026-02-18,v2.0,2026
4026,https://api.dicebear.com/7.x/personas/jpg?seed=user968&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.9,Hard,val,2026-01-11,v2.0,2026
4027,https://api.dicebear.com/7.x/personas/jpg?seed=user969&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.97,Hard,test,2026-03-23,v2.0,2026
4028,https://api.dicebear.com/7.x/personas/jpg?seed=user970&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.89,Hard,train,2026-04-18,v2.0,2026
4029,https://api.dicebear.com/7.x/personas/jpg?seed=user971&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.92,Medium,test,2026-04-30,v2.0,2026
4030,https://api.dicebear.com/7.x/personas/jpg?seed=user972&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.88,Hard,test,2026-02-20,v2.0,2026
4031,https://api.dicebear.com/7.x/personas/jpg?seed=user973&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.91,Hard,train,2026-04-10,v2.0,2026
4032,https://api.dicebear.com/7.x/personas/jpg?seed=user974&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.82,Medium,train,2026-04-26,v2.0,2026
4033,https://api.dicebear.com/7.x/personas/jpg?seed=user975&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.9,Hard,train,2026-03-21,v2.0,2026
4034,https://api.dicebear.com/7.x/personas/jpg?seed=user976&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.96,Medium,train,2026-04-07,v2.0,2026
4035,https://api.dicebear.com/7.x/personas/jpg?seed=user977&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.92,Hard,train,2026-04-27,v2.0,2026
